DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,TIMESTAMP,PORT OF ORIGIN,PORT OF DESTINATION,VESSEL TYPE
2023-03-11 20:00:00,419000002,16.903806,72.570338,273,2023-03-11 20:00:00,Chennai,Colombo,Tanker
2023-03-12 00:00:00,419000002,17.004662,75.499511,302,2023-03-12 00:00:00,Chennai,Dubai,Tanker
2023-03-12 04:00:00,419000002,12.947174,71.833219,26,2023-03-12 04:00:00,Chennai,Colombo,Tanker
2023-03-12 08:00:00,419000002,20.670256,72.58031,276,2023-03-12 08:00:00,Chennai,Singapore,Tanker
2023-03-12 12:00:00,419000002,19.698251,76.022317,3,2023-03-12 12:00:00,Chennai,Colombo,Tanker
2023-03-12 16:00:00,419000002,18.203995,70.326881,42,2023-03-12 16:00:00,Chennai,Dubai,Tanker
2023-03-12 20:00:00,419000002,16.015025,71.003233,61,2023-03-12 20:00:00,Chennai,Dubai,Tanker
2023-03-13 00:00:00,419000002,18.885344,75.116527,244,2023-03-13 00:00:00,Chennai,Dubai,Tanker
2023-03-13 04:00:00,419000002,17.126717,70.66,292,2023-03-13 04:00:00,Chennai,Colombo,Tanker
2023-03-13 08:00:00,419000002,17.074087,71.447956,299,2023-03-13 08:00:00,Chennai,Singapore,Tanker
2023-03-13 12:00:00,419000002,21.776649,70.557418,128,2023-03-13 12:00:00,Chennai,Singapore,Tanker
2023-03-13 16:00:00,419000002,15.083614,75.108018,23,2023-03-13 16:00:00,Chennai,Colombo,Tanker
2023-03-13 20:00:00,419000002,12.377707,78.524682,253,2023-03-13 20:00:00,Chennai,Colombo,Tanker
2023-03-14 00:00:00,419000002,15.331041,73.894022,274,2023-03-14 00:00:00,Chennai,Singapore,Tanker
2023-03-14 04:00:00,419000002,13.547843,73.240632,180,2023-03-14 04:00:00,Chennai,Singapore,Tanker
2023-03-14 08:00:00,419000002,17.443899,74.471961,150,2023-03-14 08:00:00,Chennai,Dubai,Tanker
2023-03-14 12:00:00,419000002,14.382263,75.515974,263,2023-03-14 12:00:00,Chennai,Dubai,Tanker
2023-03-14 16:00:00,419000002,18.005228,74.221624,218,2023-03-14 16:00:00,Chennai,Dubai,Tanker
2023-03-14 20:00:00,419000002,13.955988,73.0019,210,2023-03-14 20:00:00,Chennai,Dubai,Tanker
2023-03-15 00:00:00,419000002,18.416509,71.34037,324,2023-03-15 00:00:00,Chennai,Singapore,Tanker
2023-03-15 04:00:00,419000002,19.982106,77.128,353,2023-03-15 04:00:00,Chennai,Colombo,Tanker
2023-03-15 08:00:00,419000002,12.857016,72.491847,67,2023-03-15 08:00:00,Chennai,Colombo,Tanker
2023-03-15 12:00:00,419000002,14.619349,78.719183,165,2023-03-15 12:00:00,Chennai,Singapore,Tanker
2023-03-15 16:00:00,419000002,19.828899,77.634983,302,2023-03-15 16:00:00,Chennai,Dubai,Tanker
2023-03-15 20:00:00,419000002,15.254716,77.29691,304,2023-03-15 20:00:00,Chennai,Dubai,Tanker
2023-03-16 00:00:00,419000002,12.795736,71.558448,87,2023-03-16 00:00:00,Chennai,Dubai,Tanker
2023-03-16 04:00:00,419000002,17.545224,72.902519,167,2023-03-16 04:00:00,Chennai,Hong Kong,Tanker
2023-03-16 08:00:00,419000002,15.312075,71.469497,20,2023-03-16 08:00:00,Chennai,Colombo,Tanker
2023-03-16 12:00:00,419000002,21.011651,72.317594,216,2023-03-16 12:00:00,Chennai,Dubai,Tanker
2023-03-16 16:00:00,419000002,12.707054,73.167407,14,2023-03-16 16:00:00,Chennai,Colombo,Tanker
2023-03-16 20:00:00,419000002,15.089129,73.602102,356,2023-03-16 20:00:00,Chennai,Colombo,Tanker
2023-03-17 00:00:00,419000002,14.805577,73.637462,30,2023-03-17 00:00:00,Chennai,Singapore,Tanker
2023-03-17 04:00:00,419000002,12.842744,79.211119,99,2023-03-17 04:00:00,Chennai,Singapore,Tanker
2023-03-17 08:00:00,419000002,13.703866,72.441346,152,2023-03-17 08:00:00,Chennai,Dubai,Tanker
2023-03-17 12:00:00,419000002,14.772336,71.511853,294,2023-03-17 12:00:00,Chennai,Dubai,Tanker
2023-03-17 16:00:00,419000002,12.016833,76.781872,228,2023-03-17 16:00:00,Chennai,Colombo,Tanker
2023-03-17 20:00:00,419000002,21.1232,79.265655,186,2023-03-17 20:00:00,Chennai,Colombo,Tanker
2023-03-18 00:00:00,419000002,17.259116,76.060818,145,2023-03-18 00:00:00,Chennai,Singapore,Tanker
2023-03-18 04:00:00,419000002,14.591559,73.517195,284,2023-03-18 04:00:00,Chennai,Dubai,Tanker
2023-03-18 08:00:00,419000002,17.635356,78.416018,229,2023-03-18 08:00:00,Chennai,Hong Kong,Tanker
2023-03-18 12:00:00,419000002,17.234576,77.390139,116,2023-03-18 12:00:00,Chennai,Dubai,Tanker
2023-03-18 16:00:00,419000002,14.020653,72.74972,246,2023-03-18 16:00:00,Chennai,Hong Kong,Tanker
2023-03-18 20:00:00,419000002,18.187468,79.369524,271,2023-03-18 20:00:00,Chennai,Singapore,Tanker
2023-03-19 00:00:00,419000002,15.989042,71.144971,23,2023-03-19 00:00:00,Chennai,Hong Kong,Tanker
2023-03-19 04:00:00,419000002,14.739495,70.459625,97,2023-03-19 04:00:00,Chennai,Dubai,Tanker
2023-03-19 08:00:00,419000002,20.103428,72.221549,84,2023-03-19 08:00:00,Chennai,Singapore,Tanker
2023-03-19 12:00:00,419000002,21.64697,74.298736,91,2023-03-19 12:00:00,Chennai,Dubai,Tanker
2023-03-19 16:00:00,419000002,19.089982,74.715228,77,2023-03-19 16:00:00,Chennai,Hong Kong,Tanker
2023-03-19 20:00:00,419000002,13.588347,78.411947,95,2023-03-19 20:00:00,Chennai,Singapore,Tanker
2023-03-20 00:00:00,419000002,15.732044,71.079171,123,2023-03-20 00:00:00,Chennai,Hong Kong,Tanker
2023-03-20 04:00:00,419000002,18.809567,75.150694,188,2023-03-20 04:00:00,Chennai,Colombo,Tanker
2023-03-20 08:00:00,419000002,14.529268,71.166953,47,2023-03-20 08:00:00,Chennai,Dubai,Tanker
2023-03-20 12:00:00,419000002,19.015566,74.510034,54,2023-03-20 12:00:00,Chennai,Dubai,Tanker
2023-03-20 16:00:00,419000002,15.927593,76.035895,356,2023-03-20 16:00:00,Chennai,Hong Kong,Tanker
2023-03-20 20:00:00,419000002,13.114987,76.074777,220,2023-03-20 20:00:00,Chennai,Dubai,Tanker
2023-03-21 00:00:00,419000002,18.184193,70.201391,271,2023-03-21 00:00:00,Chennai,Dubai,Tanker
2023-03-21 04:00:00,419000002,21.321895,75.460849,302,2023-03-21 04:00:00,Chennai,Singapore,Tanker
2023-03-21 08:00:00,419000002,16.710699,71.289292,316,2023-03-21 08:00:00,Chennai,Dubai,Tanker
2023-03-21 12:00:00,419000002,13.098538,71.983222,169,2023-03-21 12:00:00,Chennai,Singapore,Tanker
2023-03-21 16:00:00,419000002,13.349581,71.181894,197,2023-03-21 16:00:00,Chennai,Colombo,Tanker
2023-03-21 20:00:00,419000002,13.441182,75.047683,156,2023-03-21 20:00:00,Chennai,Singapore,Tanker
2023-03-22 00:00:00,419000002,18.586882,75.921,321,2023-03-22 00:00:00,Chennai,Singapore,Tanker
2023-03-22 04:00:00,419000002,13.608765,71.299066,344,2023-03-22 04:00:00,Chennai,Colombo,Tanker
2023-03-22 08:00:00,419000002,20.718647,74.70461,99,2023-03-22 08:00:00,Chennai,Hong Kong,Tanker
2023-03-22 12:00:00,419000002,12.425127,76.70857,159,2023-03-22 12:00:00,Chennai,Hong Kong,Tanker
2023-03-22 16:00:00,419000002,19.649211,78.784862,321,2023-03-22 16:00:00,Chennai,Singapore,Tanker
2023-03-22 20:00:00,419000002,20.600938,76.839498,283,2023-03-22 20:00:00,Chennai,Singapore,Tanker
2023-03-23 00:00:00,419000002,18.871162,71.932723,195,2023-03-23 00:00:00,Chennai,Singapore,Tanker
2023-03-23 04:00:00,419000002,13.602134,75.641359,358,2023-03-23 04:00:00,Chennai,Singapore,Tanker
2023-03-23 08:00:00,419000002,15.220621,78.214753,146,2023-03-23 08:00:00,Chennai,Colombo,Tanker
2023-03-23 12:00:00,419000002,15.890248,78.189849,119,2023-03-23 12:00:00,Chennai,Colombo,Tanker
2023-03-23 16:00:00,419000002,20.5884,79.866405,194,2023-03-23 16:00:00,Chennai,Dubai,Tanker
2023-03-23 20:00:00,419000002,18.68224,77.350661,294,2023-03-23 20:00:00,Chennai,Hong Kong,Tanker
2023-03-24 00:00:00,419000002,18.618845,79.328929,233,2023-03-24 00:00:00,Chennai,Dubai,Tanker
2023-03-24 04:00:00,419000002,21.519893,70.024687,54,2023-03-24 04:00:00,Chennai,Dubai,Tanker
2023-03-24 08:00:00,419000002,18.72206,73.80593,180,2023-03-24 08:00:00,Chennai,Singapore,Tanker
2023-03-24 12:00:00,419000002,15.191955,71.815964,159,2023-03-24 12:00:00,Chennai,Colombo,Tanker
2023-03-24 16:00:00,419000002,21.529407,72.28785,330,2023-03-24 16:00:00,Chennai,Dubai,Tanker
2023-03-24 20:00:00,419000002,16.654229,72.302066,32,2023-03-24 20:00:00,Chennai,Singapore,Tanker
2023-03-25 00:00:00,419000002,12.589192,77.150207,114,2023-03-25 00:00:00,Chennai,Colombo,Tanker
2023-03-25 04:00:00,419000002,21.287328,75.077825,231,2023-03-25 04:00:00,Chennai,Singapore,Tanker
2023-03-25 08:00:00,419000002,17.787388,70.719625,49,2023-03-25 08:00:00,Chennai,Dubai,Tanker
2023-03-25 12:00:00,419000002,16.488919,74.808062,77,2023-03-25 12:00:00,Chennai,Dubai,Tanker
2023-03-25 16:00:00,419000002,15.906703,79.695921,199,2023-03-25 16:00:00,Chennai,Dubai,Tanker
2023-03-25 20:00:00,419000002,18.156771,77.323508,297,2023-03-25 20:00:00,Chennai,Dubai,Tanker
2023-03-26 00:00:00,419000002,16.416383,73.727365,351,2023-03-26 00:00:00,Chennai,Colombo,Tanker
2023-03-26 04:00:00,419000002,12.302977,72.769819,149,2023-03-26 04:00:00,Chennai,Dubai,Tanker
2023-03-26 08:00:00,419000002,13.360907,76.846155,299,2023-03-26 08:00:00,Chennai,Dubai,Tanker
2023-03-26 12:00:00,419000002,19.067269,71.704004,70,2023-03-26 12:00:00,Chennai,Colombo,Tanker
2023-03-26 16:00:00,419000002,19.354434,79.427315,271,2023-03-26 16:00:00,Chennai,Dubai,Tanker
2023-03-26 20:00:00,419000002,19.0322,77.676479,336,2023-03-26 20:00:00,Chennai,Colombo,Tanker
2023-03-27 00:00:00,419000002,16.531178,70.375498,9,2023-03-27 00:00:00,Chennai,Colombo,Tanker
2023-03-27 04:00:00,419000002,21.074673,71.848456,77,2023-03-27 04:00:00,Chennai,Hong Kong,Tanker
2023-03-27 08:00:00,419000002,14.741021,77.286958,136,2023-03-27 08:00:00,Chennai,Colombo,Tanker
2023-03-27 12:00:00,419000002,20.410386,79.038107,101,2023-03-27 12:00:00,Chennai,Dubai,Tanker
2023-03-27 16:00:00,419000002,13.498888,76.3741,139,2023-03-27 16:00:00,Chennai,Colombo,Tanker
2023-03-27 20:00:00,419000002,12.064347,70.723252,50,2023-03-27 20:00:00,Chennai,Singapore,Tanker
2023-03-28 00:00:00,419000002,16.511897,72.532279,195,2023-03-28 00:00:00,Chennai,Singapore,Tanker
2023-03-28 04:00:00,419000002,15.122774,74.765991,0,2023-03-28 04:00:00,Chennai,Colombo,Tanker
2023-03-28 08:00:00,419000002,15.208827,76.756485,312,2023-03-28 08:00:00,Chennai,Dubai,Tanker
2023-03-28 12:00:00,419000002,14.352373,71.42287,325,2023-03-28 12:00:00,Chennai,Dubai,Tanker
2023-03-28 16:00:00,419000002,21.61295,77.760083,4,2023-03-28 16:00:00,Chennai,Dubai,Tanker
2023-03-28 20:00:00,419000002,21.969138,76.949314,183,2023-03-28 20:00:00,Chennai,Singapore,Tanker
2023-03-29 00:00:00,419000002,19.668585,72.370377,59,2023-03-29 00:00:00,Chennai,Colombo,Tanker
2023-03-29 04:00:00,419000002,19.904158,77.448511,234,2023-03-29 04:00:00,Chennai,Colombo,Tanker
2023-03-29 08:00:00,419000002,16.983322,78.601543,257,2023-03-29 08:00:00,Chennai,Colombo,Tanker
2023-03-29 12:00:00,419000002,17.439976,72.114214,350,2023-03-29 12:00:00,Chennai,Dubai,Tanker
2023-03-29 16:00:00,419000002,13.127513,73.848557,154,2023-03-29 16:00:00,Chennai,Dubai,Tanker
2023-03-29 20:00:00,419000002,12.754402,74.437405,332,2023-03-29 20:00:00,Chennai,Hong Kong,Tanker
2023-03-30 00:00:00,419000002,15.22309,70.876565,288,2023-03-30 00:00:00,Chennai,Dubai,Tanker
2023-03-30 04:00:00,419000002,19.361034,79.719259,146,2023-03-30 04:00:00,Chennai,Hong Kong,Tanker
2023-03-30 08:00:00,419000002,16.651863,70.362199,191,2023-03-30 08:00:00,Chennai,Dubai,Tanker
2023-03-30 12:00:00,419000002,15.818226,78.047821,145,2023-03-30 12:00:00,Chennai,Colombo,Tanker
2023-03-30 16:00:00,419000002,15.006772,74.442155,244,2023-03-30 16:00:00,Chennai,Singapore,Tanker
2023-03-30 20:00:00,419000002,12.818105,72.074322,156,2023-03-30 20:00:00,Chennai,Singapore,Tanker
2023-03-31 00:00:00,419000002,14.825566,73.536083,98,2023-03-31 00:00:00,Chennai,Colombo,Tanker
2023-03-31 04:00:00,419000002,15.361702,71.638371,149,2023-03-31 04:00:00,Chennai,Singapore,Tanker
2023-03-31 08:00:00,419000002,17.424969,77.184004,234,2023-03-31 08:00:00,Chennai,Hong Kong,Tanker
2023-03-31 12:00:00,419000002,16.009322,79.143659,201,2023-03-31 12:00:00,Chennai,Dubai,Tanker
2023-03-31 16:00:00,419000002,12.727102,78.179908,36,2023-03-31 16:00:00,Chennai,Singapore,Tanker
2023-03-31 20:00:00,419000002,21.935685,79.491942,308,2023-03-31 20:00:00,Chennai,Singapore,Tanker
2023-04-01 00:00:00,419000002,17.194946,74.97845,189,2023-04-01 00:00:00,Chennai,Dubai,Tanker
2023-04-01 04:00:00,419000002,12.606654,75.748586,63,2023-04-01 04:00:00,Chennai,Singapore,Tanker
2023-04-01 08:00:00,419000002,13.930937,77.83595,138,2023-04-01 08:00:00,Chennai,Singapore,Tanker
2023-04-01 12:00:00,419000002,18.966548,76.678214,183,2023-04-01 12:00:00,Chennai,Singapore,Tanker
2023-04-01 16:00:00,419000002,17.921495,73.322237,150,2023-04-01 16:00:00,Chennai,Dubai,Tanker
2023-04-01 20:00:00,419000002,17.717124,79.679998,306,2023-04-01 20:00:00,Chennai,Dubai,Tanker
2023-04-02 00:00:00,419000002,14.194922,77.005213,225,2023-04-02 00:00:00,Chennai,Colombo,Tanker
2023-04-02 04:00:00,419000002,17.972269,74.774944,266,2023-04-02 04:00:00,Chennai,Dubai,Tanker
2023-04-02 08:00:00,419000002,14.930074,73.536954,50,2023-04-02 08:00:00,Chennai,Hong Kong,Tanker
2023-04-02 12:00:00,419000002,18.997909,73.1383,323,2023-04-02 12:00:00,Chennai,Dubai,Tanker
2023-04-02 16:00:00,419000002,20.423818,79.849093,95,2023-04-02 16:00:00,Chennai,Hong Kong,Tanker
2023-04-02 20:00:00,419000002,20.555838,70.133912,250,2023-04-02 20:00:00,Chennai,Dubai,Tanker
2023-04-03 00:00:00,419000002,17.058251,71.54331,226,2023-04-03 00:00:00,Chennai,Hong Kong,Tanker
2023-04-03 04:00:00,419000002,21.602177,73.127951,118,2023-04-03 04:00:00,Chennai,Colombo,Tanker
2023-04-03 08:00:00,419000002,20.550868,72.993354,98,2023-04-03 08:00:00,Chennai,Singapore,Tanker
2023-04-03 12:00:00,419000002,18.474405,77.863683,6,2023-04-03 12:00:00,Chennai,Colombo,Tanker
2023-04-03 16:00:00,419000002,16.101796,78.581845,143,2023-04-03 16:00:00,Chennai,Hong Kong,Tanker
2023-04-03 20:00:00,419000002,12.72792,70.489955,353,2023-04-03 20:00:00,Chennai,Hong Kong,Tanker
2023-04-04 00:00:00,419000002,20.746847,73.542748,210,2023-04-04 00:00:00,Chennai,Colombo,Tanker
2023-04-04 04:00:00,419000002,17.429441,70.451113,208,2023-04-04 04:00:00,Chennai,Singapore,Tanker
2023-04-04 08:00:00,419000002,21.869992,72.440298,70,2023-04-04 08:00:00,Chennai,Dubai,Tanker
2023-04-04 12:00:00,419000002,14.19122,73.345859,58,2023-04-04 12:00:00,Chennai,Hong Kong,Tanker
2023-04-04 16:00:00,419000002,19.492246,78.479062,85,2023-04-04 16:00:00,Chennai,Singapore,Tanker
2023-04-04 20:00:00,419000002,20.377321,70.104137,317,2023-04-04 20:00:00,Chennai,Colombo,Tanker
2023-04-05 00:00:00,419000002,18.057103,79.751944,74,2023-04-05 00:00:00,Chennai,Singapore,Tanker
2023-04-05 04:00:00,419000002,18.341493,75.867195,342,2023-04-05 04:00:00,Chennai,Colombo,Tanker
2023-04-05 08:00:00,419000002,12.897343,72.283012,348,2023-04-05 08:00:00,Chennai,Dubai,Tanker
2023-04-05 12:00:00,419000002,19.363412,77.652338,79,2023-04-05 12:00:00,Chennai,Singapore,Tanker
2023-04-05 16:00:00,419000002,14.339565,72.996206,292,2023-04-05 16:00:00,Chennai,Dubai,Tanker
2023-04-05 20:00:00,419000002,20.540111,77.067609,304,2023-04-05 20:00:00,Chennai,Colombo,Tanker
2023-04-06 00:00:00,419000002,20.250022,79.859326,297,2023-04-06 00:00:00,Chennai,Hong Kong,Tanker
2023-04-06 04:00:00,419000002,12.320616,75.491442,288,2023-04-06 04:00:00,Chennai,Colombo,Tanker
2023-04-06 08:00:00,419000002,13.826204,76.809753,88,2023-04-06 08:00:00,Chennai,Singapore,Tanker
2023-04-06 12:00:00,419000002,20.705655,76.670291,264,2023-04-06 12:00:00,Chennai,Dubai,Tanker
2023-04-06 16:00:00,419000002,15.288855,71.797812,235,2023-04-06 16:00:00,Chennai,Colombo,Tanker
2023-04-06 20:00:00,419000002,17.370174,71.321993,133,2023-04-06 20:00:00,Chennai,Colombo,Tanker
2023-04-07 00:00:00,419000002,14.261893,73.438025,62,2023-04-07 00:00:00,Chennai,Dubai,Tanker
2023-04-07 04:00:00,419000002,15.481606,75.811924,209,2023-04-07 04:00:00,Chennai,Singapore,Tanker
2023-04-07 08:00:00,419000002,19.573594,74.195003,187,2023-04-07 08:00:00,Chennai,Colombo,Tanker
2023-04-07 12:00:00,419000002,18.350307,70.306383,80,2023-04-07 12:00:00,Chennai,Dubai,Tanker
2023-04-07 16:00:00,419000002,20.481008,71.252216,314,2023-04-07 16:00:00,Chennai,Singapore,Tanker
2023-04-07 20:00:00,419000002,21.010852,79.661317,32,2023-04-07 20:00:00,Chennai,Hong Kong,Tanker
2023-04-08 00:00:00,419000002,21.751418,77.243836,152,2023-04-08 00:00:00,Chennai,Dubai,Tanker
2023-04-08 04:00:00,419000002,20.068624,77.784775,122,2023-04-08 04:00:00,Chennai,Dubai,Tanker
2023-04-08 08:00:00,419000002,17.971522,75.919862,302,2023-04-08 08:00:00,Chennai,Colombo,Tanker
2023-04-08 12:00:00,419000002,12.641368,73.888282,150,2023-04-08 12:00:00,Chennai,Singapore,Tanker
2023-04-08 16:00:00,419000002,12.834277,76.340001,9,2023-04-08 16:00:00,Chennai,Hong Kong,Tanker
2023-04-08 20:00:00,419000002,15.002204,79.842975,153,2023-04-08 20:00:00,Chennai,Singapore,Tanker
2023-04-09 00:00:00,419000002,18.511966,74.812585,344,2023-04-09 00:00:00,Chennai,Singapore,Tanker
2023-04-09 04:00:00,419000002,12.112868,72.393554,48,2023-04-09 04:00:00,Chennai,Dubai,Tanker
2023-04-09 08:00:00,419000002,19.258391,75.013177,126,2023-04-09 08:00:00,Chennai,Colombo,Tanker
2023-04-09 12:00:00,419000002,18.800261,79.510559,226,2023-04-09 12:00:00,Chennai,Hong Kong,Tanker
2023-04-09 16:00:00,419000002,12.690424,79.451978,18,2023-04-09 16:00:00,Chennai,Colombo,Tanker
2023-04-09 20:00:00,419000002,19.210815,76.525666,28,2023-04-09 20:00:00,Chennai,Singapore,Tanker
2023-04-10 00:00:00,419000002,18.436403,78.54239,217,2023-04-10 00:00:00,Chennai,Singapore,Tanker
2023-04-10 04:00:00,419000002,20.728012,72.760116,264,2023-04-10 04:00:00,Chennai,Singapore,Tanker
2023-04-10 08:00:00,419000002,18.184261,70.761447,260,2023-04-10 08:00:00,Chennai,Dubai,Tanker
2023-04-10 12:00:00,419000002,13.946137,79.954477,349,2023-04-10 12:00:00,Chennai,Dubai,Tanker
2023-04-10 16:00:00,419000002,16.175956,71.057638,306,2023-04-10 16:00:00,Chennai,Dubai,Tanker
2023-04-10 20:00:00,419000002,13.434316,75.291583,177,2023-04-10 20:00:00,Chennai,Singapore,Tanker
2023-04-11 00:00:00,419000002,15.269011,79.42437,109,2023-04-11 00:00:00,Chennai,Dubai,Tanker
2023-04-11 04:00:00,419000002,21.555062,71.911238,74,2023-04-11 04:00:00,Chennai,Colombo,Tanker
2023-04-11 08:00:00,419000002,19.116491,73.826212,67,2023-04-11 08:00:00,Chennai,Colombo,Tanker
2023-04-11 12:00:00,419000002,19.690195,74.580092,151,2023-04-11 12:00:00,Chennai,Dubai,Tanker
2023-04-11 16:00:00,419000002,21.395216,72.487607,87,2023-04-11 16:00:00,Chennai,Singapore,Tanker
2023-04-11 20:00:00,419000002,12.544484,79.608451,214,2023-04-11 20:00:00,Chennai,Dubai,Tanker
2023-04-12 00:00:00,419000002,19.394426,70.742211,295,2023-04-12 00:00:00,Chennai,Hong Kong,Tanker
2023-04-12 04:00:00,419000002,20.081368,79.745552,113,2023-04-12 04:00:00,Chennai,Dubai,Tanker
2023-04-12 08:00:00,419000002,13.501689,77.206203,263,2023-04-12 08:00:00,Chennai,Singapore,Tanker
2023-04-12 12:00:00,419000002,19.648278,73.136347,20,2023-04-12 12:00:00,Chennai,Dubai,Tanker
2023-04-12 16:00:00,419000002,15.216388,78.687886,88,2023-04-12 16:00:00,Chennai,Dubai,Tanker
2023-04-12 20:00:00,419000002,13.712744,71.82357,358,2023-04-12 20:00:00,Chennai,Singapore,Tanker
2023-04-13 00:00:00,419000002,16.788906,78.531025,21,2023-04-13 00:00:00,Chennai,Dubai,Tanker
2023-04-13 04:00:00,419000002,14.661926,74.080408,288,2023-04-13 04:00:00,Chennai,Hong Kong,Tanker
2023-04-13 08:00:00,419000002,18.525728,77.762684,204,2023-04-13 08:00:00,Chennai,Hong Kong,Tanker
2023-04-13 12:00:00,419000002,13.513534,71.781241,206,2023-04-13 12:00:00,Chennai,Singapore,Tanker
2023-04-13 16:00:00,419000002,13.390038,73.142422,80,2023-04-13 16:00:00,Chennai,Singapore,Tanker
2023-04-13 20:00:00,419000002,14.075245,77.594289,132,2023-04-13 20:00:00,Chennai,Dubai,Tanker
2023-04-14 00:00:00,419000002,15.943359,70.221578,165,2023-04-14 00:00:00,Chennai,Singapore,Tanker
2023-04-14 04:00:00,419000002,15.284449,75.482978,7,2023-04-14 04:00:00,Chennai,Hong Kong,Tanker
2023-04-14 08:00:00,419000002,18.601959,70.740727,190,2023-04-14 08:00:00,Chennai,Dubai,Tanker
2023-04-14 12:00:00,419000002,18.202401,70.134154,336,2023-04-14 12:00:00,Chennai,Dubai,Tanker
2023-04-14 16:00:00,419000002,16.305817,70.047334,342,2023-04-14 16:00:00,Chennai,Colombo,Tanker
2023-04-14 20:00:00,419000002,12.854049,76.689801,308,2023-04-14 20:00:00,Chennai,Dubai,Tanker
2023-04-15 00:00:00,419000002,15.671265,77.204191,343,2023-04-15 00:00:00,Chennai,Singapore,Tanker
2023-04-15 04:00:00,419000002,14.801102,75.943759,56,2023-04-15 04:00:00,Chennai,Dubai,Tanker
2023-04-15 08:00:00,419000002,14.449778,78.14204,327,2023-04-15 08:00:00,Chennai,Hong Kong,Tanker
2023-04-15 12:00:00,419000002,15.623151,76.93205,304,2023-04-15 12:00:00,Chennai,Dubai,Tanker
2023-04-15 16:00:00,419000002,19.131815,76.963479,191,2023-04-15 16:00:00,Chennai,Singapore,Tanker
2023-04-15 20:00:00,419000002,20.026616,75.306524,26,2023-04-15 20:00:00,Chennai,Dubai,Tanker
2023-04-16 00:00:00,419000002,13.499318,72.245158,195,2023-04-16 00:00:00,Chennai,Singapore,Tanker
2023-04-16 04:00:00,419000002,13.113523,75.424797,47,2023-04-16 04:00:00,Chennai,Colombo,Tanker
2023-04-16 08:00:00,419000002,12.937559,76.265435,208,2023-04-16 08:00:00,Chennai,Dubai,Tanker
2023-04-16 12:00:00,419000002,21.852309,79.284151,332,2023-04-16 12:00:00,Chennai,Singapore,Tanker
2023-04-16 16:00:00,419000002,12.239739,73.202642,161,2023-04-16 16:00:00,Chennai,Dubai,Tanker
2023-04-16 20:00:00,419000002,20.680832,74.044134,315,2023-04-16 20:00:00,Chennai,Hong Kong,Tanker
2023-04-17 00:00:00,419000002,20.136034,78.312619,104,2023-04-17 00:00:00,Chennai,Dubai,Tanker
2023-04-17 04:00:00,419000002,16.752415,70.550514,152,2023-04-17 04:00:00,Chennai,Dubai,Tanker
2023-04-17 08:00:00,419000002,20.656831,75.701699,301,2023-04-17 08:00:00,Chennai,Hong Kong,Tanker
2023-04-17 12:00:00,419000002,19.778597,70.524796,8,2023-04-17 12:00:00,Chennai,Colombo,Tanker
2023-04-17 16:00:00,419000002,19.894853,75.01371,169,2023-04-17 16:00:00,Chennai,Singapore,Tanker
2023-04-17 20:00:00,419000002,16.816435,72.596223,359,2023-04-17 20:00:00,Chennai,Colombo,Tanker
2023-04-18 00:00:00,419000002,19.002742,71.860502,294,2023-04-18 00:00:00,Chennai,Hong Kong,Tanker
2023-04-18 04:00:00,419000002,15.790213,78.64887,274,2023-04-18 04:00:00,Chennai,Dubai,Tanker
2023-04-18 08:00:00,419000002,16.437653,71.848946,40,2023-04-18 08:00:00,Chennai,Colombo,Tanker
2023-04-18 12:00:00,419000002,15.447751,70.297559,65,2023-04-18 12:00:00,Chennai,Dubai,Tanker
2023-04-18 16:00:00,419000002,21.496835,79.968346,337,2023-04-18 16:00:00,Chennai,Dubai,Tanker
2023-04-18 20:00:00,419000002,18.085786,77.59999,37,2023-04-18 20:00:00,Chennai,Hong Kong,Tanker
2023-04-19 00:00:00,419000002,13.2172,75.507662,309,2023-04-19 00:00:00,Chennai,Hong Kong,Tanker
